id,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,status,tagline,title,revenue,release_year,release_month,release_day,release_dow,collection_name,has_collection,Mystery,Thriller,Western,Documentary,War,Horror,Foreign,Drama,Adventure,Science Fiction,Action,Romance,Animation,Crime,Comedy,TV Movie,Family,Fantasy,History,Music,num_companies,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Columbia Pictures,production_company_New Line Cinema,production_company_Metro-Goldwyn-Mayer (MGM),production_company_Touchstone Pictures,production_company_Walt Disney Pictures,production_company_Columbia Pictures Corporation,production_company_Relativity Media,production_company_Canal+,production_company_TriStar Pictures,production_company_United Artists,production_company_Dune Entertainment,production_company_Miramax Films,production_company_Village Roadshow Pictures,production_company_BBC Films,production_company_StudioCanal,production_company_Regency Enterprises,production_company_Fox Searchlight Pictures,production_company_Working Title Films,production_company_Lionsgate,production_company_Amblin Entertainment,production_company_DreamWorks SKG,production_company_Dimension Films,production_company_Summit Entertainment,production_company_Film4,production_company_Morgan Creek Productions,production_company_Hollywood Pictures,num_countries,production_country_US,production_country_GB,production_country_FR,production_country_DE,production_country_CA,production_country_IN,production_country_JP,production_country_IT,production_country_RU,production_country_AU,production_country_CN,production_country_ES,production_country_HK,production_country_IE,production_country_MX,production_country_KR,production_country_SE,production_country_NZ,production_country_CZ,production_country_DK,production_country_NL,production_country_BE,production_country_BR,production_country_HU,production_country_ZA,num_languages,language_en,language_fr,language_es,language_de,language_ru,language_it,language_ja,language_zh,language_hi,language_ar,language_pt,language_ko,language_cn,language_pl,language_th,language_hu,language_sv,language_ta,language_la,language_cs,language_he,language_el,language_da,language_fa,language_tr,language_ur,language_no,language_nl,language_sw,language_vi,num_Keywords,keyword_woman director,keyword_independent film,keyword_duringcreditsstinger,keyword_murder,keyword_based on novel,keyword_violence,keyword_sport,keyword_revenge,keyword_aftercreditsstinger,keyword_dystopia,keyword_sex,keyword_biography,keyword_sequel,keyword_nudity,keyword_friendship,keyword_suspense,keyword_police,keyword_female nudity,keyword_love,keyword_drug,keyword_detective,keyword_teenager,keyword_prison,keyword_3d,keyword_father son relationship,keyword_musical,keyword_high school,keyword_family,keyword_los angeles,keyword_wedding,num_cast,all_cast,cast_name_Bruce McGill,cast_name_Forest Whitaker,cast_name_Samuel L. Jackson,cast_name_Robert De Niro,cast_name_John Turturro,cast_name_Owen Wilson,cast_name_Morgan Freeman,cast_name_Jason Statham,cast_name_Liam Neeson,cast_name_Frank Welker,cast_name_Susan Sarandon,cast_name_Willem Dafoe,cast_name_John Goodman,cast_name_Mel Gibson,cast_name_Sylvester Stallone,cast_name_George Clooney,cast_name_Mark Wahlberg,cast_name_Christian Bale,cast_name_Julianne Moore,cast_name_Sigourney Weaver,cast_name_John Leguizamo,cast_name_William H. Macy,cast_name_Bruce Willis,cast_name_Nicolas Cage,cast_name_Colleen Camp,cast_name_Ed Harris,cast_name_John C. Reilly,cast_name_Kathy Bates,cast_name_Allison Janney,cast_name_Kevin Bacon,genders_0,genders_1,genders_2,cast_character_,cast_character_Himself,cast_character_Dancer,cast_character_Herself,cast_character_Additional Voices (voice),cast_character_Debutante,cast_character_Doctor,cast_character_Waitress,cast_character_Reporter,cast_character_Nurse,cast_character_Bartender,cast_character_Security Guard,cast_character_Nightclub Dancer,cast_character_Student,cast_character_Jack,jobs_Producer,jobs_Executive Producer,jobs_Director,jobs_Screenplay,jobs_Editor,jobs_Casting,jobs_Director of Photography,jobs_Original Music Composer,jobs_Art Direction,jobs_Production Design,jobs_Costume Design,jobs_Writer,jobs_Set Decoration,jobs_Makeup Artist,jobs_Sound Re-Recording Mixer,departments_Production,departments_Sound,departments_Art,departments_Crew,departments_Writing,departments_Costume & Make-Up,departments_Camera,departments_Directing,departments_Editing,departments_Visual Effects,departments_Lighting,departments_Actors,log_budget,log_popularity,_budget_runtime_ratio,_budget_popularity_ratio,_budget_year_ratio,_releaseYear_popularity_ratio,_releaseYear_popularity_ratio2,_year_to_log_budget,_year_to_log_popularity,has_homepage,isTaglineNA,isTitleDifferent,isMovieReleased,original_title_letter_count,original_title_word_count,title_word_count,overview_word_count,tagline_word_count,meanruntimeByYear,meanPopularityByYear,meanBudgetByYear
2058,0,,tt0172627,en,Body Shots,"The Los Angeles club scene is a place of booze-fueled decadence and debauchery. In a night full of possibilities, eight 20-somethings take to the clubs seeking good times, companionship and maybe a little sex. But in the harsh light of the morning after, their worlds are thrown into a spin of confusion when hungover Sara accuses hard-partying Mike of date rape. Loyalties are tested as each among them is forced to take sides.",4.607583,/c2o3Kai2vduoYmCcu5Yxzqc9tSr.jpg,939254400000000000,106.0,Released,Tonight it's for sex. Tomorrow it's for real.,Body Shots,239894,1999,10,7,3,No Collection,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,Adam Lieberman Adina Porter Allison Dunbar Amanda Peet Benny Quan Brad Rowe Cameron Glenar Cheryl Rusa Dwayne Winstead Edmund Genest Elizabeth Liebel Emily Procter Emmy Collins Heidi Van Horne Jerry O'Connell Joe Basile Larry Joshua Liz Coke Lou Paget Marc Lynn Mark Hicks Nick Spano Phil Hawn Rich Knight Rob Steinberg Ron Livingston Scott Burkholder Sean Patrick Flanery Sybil Temchen Tara Reid Wendy Schenker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,11,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,4,1,0,1,2,1,1,1,1,1,1,1,3,0,11,1,3,1,1,7,2,5,1,0,0,0,0.0,1.724119788907677,0.0,0.0,0.0,433.85002505652096,0.002304943971985993,inf,1159.4322000482778,1,0,0,1,10,2,2,73.0,8.0,,,
97,2500000,,tt1683921,fr,Nuit Blanche,"Vincent is a crooked cop whose drug heist goes wrong when he is stabbed and the criminals he is robbing discover his identity. Vincent escapes with a huge bag of cocaine, but discovers his loot belongs to a powerful mob boss who kidnaps Vincent's son.  Vincent has until the end of the night to return the stash and save his son.",2.942355,/aPRXwAKxGb92RdnhA9FwGfnBaku.jpg,1321228800000000000,98.0,Released,,Sleepless Night,3358,2011,11,14,0,No Collection,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Catalina Denis Dean Constantin JoeyStarr Julien Boisselier Laurent Stocker Lizzie Brocheré Pom Klementieff Serge Riaboukine Tomer Sisley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,4,1,1,1,1,0,0,0,14.731801689838349,1.3717782604849813,25510.20408163265,849659.5414217523,0.6181813056533175,683.4661351196576,0.0014631302834410742,136.507403665849,1465.9803686413773,1,0,1,1,12,2,2,61.0,,,,
1641,4600000,,tt2356180,hi,Bhaag Milkha Bhaag,"The true story of the ""Flying Sikh"" world champion runner and Olympian Milkha Singh who overcame the massacre of his family, civil war during the India-Pakistan partition, and homelessness to become one of India's most iconic athletes.",4.342418,/cwsLAMYTEc1rmvzzC8iMQRNsfoE.jpg,1373587200000000000,186.0,Released,Now you will see his Real Story.,Bhaag Milkha Bhaag,25000000,2013,7,12,4,No Collection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,Art Malik Dalip Tahil Dev Gill Divya Dutta Farhan Akhtar Herry Tangiri Jass Bhatia K.K. Raina Meesha Shafi Nawab Shah Pavan Malhotra Prakash Raj Rebecca Breeds Sonam Kapoor Yograj Singh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,3,0,0,1,0,0,0,0,4,5,0,4,3,1,1,1,1,1,0,0,15.341567078850604,1.6756783594738143,24731.182795698925,1059317.642843227,1.135194509409652,463.56661196595996,0.002157187282662693,131.2121499488183,1201.3045275777802,1,0,0,1,18,3,3,37.0,7.0,,,
2241,2000000,,tt1242432,en,I Spit on Your Grave,"A remake of the 1979 controversial cult classic, I Spit on Your Grave retells the horrific tale of writer Jennifer Hills who takes a retreat from the city to a charming cabin in the woods to start on her next book. But Jennifer's presence in the small town attracts the attention of a few morally deprived locals led by Johnny, the town's service station owner, his two co-workers, Andy and Stanley, who along with their socially and mentally challenged friend Matthew, set out one night to teach this city girl a lesson.",12.805294,/7hA8FfUAwBJut4MSIhR6eCF8li7.jpg,1276732800000000000,108.0,Released,It's Date Night,I Spit on Your Grave,572809,2010,6,17,3,I Spit on Your Grave Collection,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Andrew Howard Chad Lindberg Daniel Franzese Jeff Branson Mollie Milligan Rodney Eastman Sarah Butler Saxon Sharbino Tracey Walter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,4,1,0,2,2,1,1,1,1,0,0,0,14.508658238524095,2.6250521417870027,18518.51851851852,156185.4026936047,0.4950372515531794,156.9663297070727,0.006370793034825871,138.537965879088,765.6990762216608,1,0,0,1,20,5,5,92.0,3.0,,,
2209,0,,tt0099399,en,Delta Force 2: The Colombian Connection,"When DEA agents are taken captive by a ruthless South American kingpin, the Delta Force is reunited to rescue them in this sequel to the 1986 film.",7.007739,/kPSwUb0s0XEDvvCNHEJOk74EfBI.jpg,651456000000000000,111.0,Released,Norris and the force are back,Delta Force 2: The Colombian Connection,6698361,1990,8,24,4,The Delta Force Collection,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,Begonya Plaza Billy Drago Chuck Norris Héctor Mercado John P. Ryan Paul Perri Richard Jaeckel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,2.080408449074183,0.0,0.0,0.0,283.97176321777965,0.0035214768844221106,inf,956.5429331368,1,0,0,1,39,6,6,27.0,6.0,,,
1168,10000000,,tt1389139,en,When the Bough Breaks,A surrogate mother harbors a deadly secret desire for a family of her own with the husband who is expecting to raise her child.,17.046052,/goPzegO1l1z80dO5tVjDZkdmQeB.jpg,1473379200000000000,97.0,Released,She's carrying more than just a secret.,When the Bough Breaks,30658387,2016,9,9,4,No Collection,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Boyana Balta Brett Baker Carrie Lazar Christina Bach Denise Gossett GiGi Erneta Glenn Morshower Heather Ashley Chase Jaz Sinclair Jeff Caperton John C. Coffman Justin Lebrun Kevin Tillett Maurice Johnson Michael Kenneth Williams Micheal K. Douglas Michelle DeVito Morris Chestnut Patrick Kearns Regina Hall Romany Malco Shannon Murray Shona Gastian Steve Terada Sue-Lynn Ansari Ted Ferguson Theo Rossi Tom Nowicki Tracy B. Mann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,16.118095750958314,2.892926935093149,103092.78350515464,586646.1043296126,2.460474930713026,118.26785463284989,0.008455382936507936,125.07681001213416,696.8720763544231,1,0,0,1,21,4,4,24.0,7.0,,,
1718,120000000,http://www.robocop.com,tt1234721,en,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",10.246549,/hFQcC5eSSHqJfk70RdgrMMxGuYt.jpg,1391040000000000000,102.0,Released,We've got the future under control.,RoboCop,242688965,2014,1,30,3,RoboCop Collection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Abbie Cornish Aimee Garcia Douglas Urbanski Gary Oldman Jackie Earle Haley Jay Baruchel Jennifer Ehle Joel Kinnaman John Paul Ruttan K. C. Collins Marianne Jean-Baptiste Michael Keaton Michael Kenneth Williams Patrick Garrow Samuel L. Jackson WBBrown II,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,2,3,1,1,3,1,1,0,1,0,0,7,2,6,0,3,4,1,1,2,1,0,0,18.603002309079653,2.420061326035764,1176470.5882352942,11711260.054482734,29.58436919714925,196.5539812477352,0.00508766087388282,108.26209482417887,832.2103156365372,0,0,0,1,7,1,1,126.0,6.0,,,
2222,5000000,http://www.bottleshockthemovie.com/,tt0914797,en,Bottle Shock,"Paris-based wine expert Steven Spurrier heads to California in search of cheap wine that he can use for a blind taste test in the French capital. Stumbling upon the Napa Valley, the stuck-up Englishman is shocked to discover a winery turning out top-notch chardonnay. Determined to make a name for himself, he sets about getting the booze back to Paris.",3.334353,/JVouetzUDn79dpdLbes9TKY34T.jpg,1217980800000000000,110.0,Released,"Based on a true story of love, victory, and fermentation",Bottle Shock,4040588,2008,8,6,2,No Collection,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Alan Rickman Bill Pullman Bradley Whitford Chris Pine Dennis Farina Eliza Dushku Freddy Rodríguez Hal B. Klein Jean-Michel Richaud Kirk Baily Philippe Bergeron Rachael Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,15.424948670398354,1.466572348805222,45454.545454545456,1499541.2903192912,1.2400596815923557,602.2157821922274,0.001660534362549801,130.17871520399314,1369.1789577485658,0,0,0,1,12,2,2,60.0,10.0,,,
959,50000000,http://crazystupidlove.warnerbros.com/index.html,tt1570728,en,"Crazy, Stupid, Love.","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",10.246173,/n97V1WcpoJ8gBA0pM48Om05o2fN.jpg,1311897600000000000,118.0,Released,This Is Stupid,"Crazy, Stupid, Love.",142851197,2011,7,29,4,No Collection,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Analeigh Tipton Beth Littleford Brian Patrick Butler Caitlin Thompson Crystal Reed Emma Stone Janine Barris Jenny Mollen Jessica Diz Joanne Brooks Joey King John Carroll Lynch Jonah Bobo Josh Groban Julianna Guill Julianna Rose Julianne Moore Karolina Wydra Katerina Mikailenko Kevin Bacon Liza Lapira Marisa Tomei Mekia Cox Olga Fonda Ryan Gosling Steve Carell Tracy Mulholland Zayne Emory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,2,1,1,1,1,2,1,1,1,0,1,0,2,10,12,4,1,1,3,4,3,3,0,0,0,17.72753358339242,2.420027892999066,423728.81355932204,4879870.757598959,12.36362611306635,196.26840187063013,0.005095063649925411,113.43935638536615,830.9821576096917,0,0,0,1,20,3,3,78.0,3.0,,,
181,30000000,http://www.prideandglorymovie.com/,tt0482572,en,Pride and Glory,"A saga centered on a multi-generational family of New York City Police officers. The family's moral codes are tested when Ray Tierney, investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray, the truth is revelatory, a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD.",5.844016,/uHMPqBVR0lP6kGgF6TPcK7uD3eX.jpg,1220918400000000000,130.0,Released,Truth. Honor. Loyalty. Family. What are you willing to sacrifice?,Pride and Glory,31148328,2008,9,9,1,No Collection,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Carmen Ejogo Colin Farrell Edward Norton Frank Grillo Hannah Riggins Jennifer Ehle John Ortiz Jon Voight Lake Bell Leslie Denniston Manny Pérez Maximiliano Hernández Noah Emmerich Ramón Rodríguez Rick Gonzalez Shea Whigham Ty Simpkins Wayne Duvall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,2,1,1,0,1,0,0,0,0,0,8,1,1,0,5,0,1,1,2,0,0,0,17.216707972959764,1.923374693841358,230769.23076923078,5133456.171235671,7.440358089554134,343.59933306137424,0.0029103665338645417,116.63089152431039,1043.9983464634386,0,0,0,1,15,3,3,58.0,10.0,,,
1833,1250000,,tt0070849,fr,Ultimo tango a Parigi,A young Parisian woman begins a sordid affair with a middle-aged American businessman whom lays out ground rules that their clandestine relationship will be based only on sex.,12.74564,/6ppSHkDe7CoxyvFEc6JILuKnAu0.jpg,87868800000000000,129.0,Released,Bernardo Bertolucci's Landmark Film,Last Tango in Paris,36144000,1972,10,14,5,No Collection,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,Catherine Allégret Catherine Breillat Giovanna Galletti Gitt Magrini Jean-Pierre Léaud Luce Marquand Maria Michi Maria Schneider Marie-Hélène Breillat Marlon Brando Massimo Girotti Veronica Lazar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,1,1,0,1,1,0,0,0,0,1,1,1,0,3,1,1,1,2,0,0,0,14.038654909278163,2.620721682919537,9689.922480620155,98072.75272171503,0.3214372410501586,154.71957469377764,0.006463306288032454,140.46929800209728,752.4644882562089,1,0,1,1,21,4,4,28.0,4.0,,,
1962,0,http://cropseylegend.com/,tt1277936,en,Cropsey,Realizing the urban legend of their youth has actually come true; two filmmakers delve into the mystery surrounding five missing children and the real-life boogeyman linked to their disappearances.,2.065029,/rDQWbOOA3OLmkTq89hW1ilGEvHG.jpg,1272499200000000000,85.0,Released,The Truth is Terrifying.,Cropsey,35456,2010,4,29,3,No Collection,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Greg Cusick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1.1200570310073612,0.0,0.0,0.0,973.3519480840221,0.0010273776119402985,inf,1794.5514776084558,0,0,0,1,7,1,1,29.0,4.0,119.5,4.1810215,3500000.0
2934,64000000,,tt0156934,en,Random Hearts,After the death of their loved ones in a tragic plane crash 'Harrison Ford' and Kristin Scott Thomas find each others keys in each others loved ones posessions and realize that they were having an affair and must figure out all the details. Written by Andy HeitzThe wife of Police Sergeant Dutch Van Den Broek and the husband of politician Kay Chandler are killed in a plane crash. Now Dutch discovers some anomalies in what he told her before she left and discovers that she and Chandler's husband were travelling together. Dutch then goes to Chandler and tells her that he suspects that they were having an affair. He tells her that he wants to know the truth; she tells him that she doesn't but she later joins him and they grow close.,4.140398,/753JNSDgzCnOGd6qCzO0jEIHM4D.jpg,939340800000000000,133.0,Released,In a perfect world...they never would have met.,Random Hearts,74608570,1999,10,8,4,No Collection,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,Ariana Thomas Bill Cobbs Bonnie Hunt Brooke Smith Charles S. Dutton Christina Chang Dennis Haysbert Dylan Baker Edie Falco Harrison Ford Kate Mara Kristin Scott Thomas Lynne Thigpen Michelle Hurd Nelson Landrieu Paul Guilfoyle Peter Coyote Raymond Anthony Thomas Reiko Aylesworth Richard Jenkins S. Epatha Merkerson Susan Floyd Susanna Thompson Sydney Pollack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,2,0,1,1,1,0,0,0,17.974393656948944,1.6371305083759933,481203.007518797,15457451.191890247,16.016012008005003,482.80382707169696,0.0020712346173086546,111.21376543498488,1221.0388785576877,1,0,0,1,13,2,2,133.0,8.0,,,
